Author,god,shall,and,he,in,the,of,be,his,all,were,now,these,are,unto,them,by,their,every,one,to,was,lord,wherefore,it,is,said,as,out,that,forth,whom,from,thou,also,him,for,they,there,let,make,had,whose,may,lest,we,upon,which,have,do,will,not,thence,therefore,because,did,an,hath,your,how,when,ye,what,other,our,neither,more,man,me,my,such,thereof,would,among,into,who,again,but,thine,thee,hast,been,thy,whither,with,say,then,than,no,where,some,or,till,without,moreover,if,according,therein,should,ever,thyself,himself,her,shalt,cometh,yea,therewith,each,wherein,whereby,yet,those,thus,seest,like,many,thereupon,notwithstanding,being,throughout,forthwith,whence,whereof,ought,didst,inasmuch,downward,abundance,whereto,whatsoever,once,thereby,shouldest,outward,hence,howsoever,becometh,henceforth,thereon,must,thereunto,doeth,became,wherewith,oft,oftentimes,whosoever,underneath,whereunto,much,wherewithal,whensoever,seemeth,hereof,verily,whereon,soever,could,therefrom,wheresoever,whoso,upward,g_percentage_use,o_percentage_use,d_percentage_use,s_percentage_use,h_percentage_use,a_percentage_use,l_percentage_use,e_percentage_use,n_percentage_use,r_percentage_use,j_percentage_use,p_percentage_use,t_percentage_use,w_percentage_use,i_percentage_use,f_percentage_use,m_percentage_use,c_percentage_use,b_percentage_use,v_percentage_use,u_percentage_use,y_percentage_use,k_percentage_use,z_percentage_use,x_percentage_use,q_percentage_use,Total_Word_Count,AVG_Letter_Per_Word,AVG_Word_Per_Verse,Total_Function_Word_Count
Haggai,1.0,0.0,6.0,0.0,4.0,19.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.088,0.05333333333333334,0.06133333333333333,0.096,0.06133333333333333,0.032,0.128,0.06133333333333333,0.056,0.008,0.02666666666666667,0.10133333333333333,0.008,0.06666666666666667,0.032,0.016,0.008,0.008,0.0026666666666666666,0.024,0.013333333333333334,0.008,0.0026666666666666666,0.0026666666666666666,0.0,95,3.9473684210526314,31.0,53.98933333333334
Zechariah,0.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373134328358,0.05970149253731343,0.05970149253731343,0.05472636815920398,0.11442786069651742,0.1044776119402985,0.03980099502487562,0.14925373134328357,0.05472636815920398,0.04975124378109453,0.0,0.0,0.14427860696517414,0.03980099502487562,0.03482587064676617,0.004975124378109453,0.03482587064676617,0.0,0.004975124378109453,0.0,0.009950248756218905,0.014925373134328358,0.009950248756218905,0.0,0.0,0.0,54,3.7222222222222223,27.0,39.99999999999998
Malachi,2.0,0.0,5.0,2.0,3.0,14.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014354066985645933,0.08133971291866028,0.04784688995215311,0.051036682615629984,0.08293460925039872,0.09728867623604466,0.044657097288676235,0.13875598086124402,0.05263157894736842,0.05741626794258373,0.004784688995215311,0.019138755980861243,0.08931419457735247,0.01594896331738437,0.03827751196172249,0.02711323763955343,0.02073365231259968,0.019138755980861243,0.01594896331738437,0.017543859649122806,0.028708133971291867,0.023923444976076555,0.006379585326953748,0.0,0.0,0.0,149,4.208053691275167,29.6,89.99521531100481
Matthew,1.0,1.0,17.0,9.0,11.0,18.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024975984630163303,0.06147934678194044,0.06340057636887608,0.04130643611911623,0.08645533141210375,0.09702209414024976,0.040345821325648415,0.1335254562920269,0.07973102785782901,0.052833813640730067,0.004803073967339097,0.01536983669548511,0.07973102785782901,0.027857829010566763,0.06243996157540826,0.023054755043227664,0.020172910662824207,0.024975984630163303,0.011527377521613832,0.0019212295869356388,0.01633045148895293,0.01633045148895293,0.005763688760806916,0.0019212295869356388,0.0009606147934678194,0.0009606147934678194,251,4.147410358565737,25.0,135.99519692603272
Mark,0.0,0.0,11.0,2.0,0.0,5.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01717557251908397,0.07251908396946564,0.04961832061068702,0.04389312977099236,0.08587786259541985,0.08015267175572519,0.026717557251908396,0.12022900763358779,0.07442748091603053,0.04007633587786259,0.0057251908396946565,0.007633587786259542,0.08587786259541985,0.02480916030534351,0.07061068702290077,0.02099236641221374,0.04198473282442748,0.022900763358778626,0.009541984732824428,0.007633587786259542,0.03435114503816794,0.026717557251908396,0.003816793893129771,0.0019083969465648854,0.0,0.0019083969465648854,122,4.295081967213115,20.0,63.97709923664122
Luke,3.0,4.0,32.0,1.0,15.0,39.0,13.0,5.0,2.0,4.0,8.0,1.0,1.0,0.0,6.0,9.0,2.0,1.0,1.0,1.0,13.0,12.0,8.0,0.0,6.0,5.0,3.0,3.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,5.0,6.0,8.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027012987012987013,0.07272727272727272,0.05818181818181818,0.05714285714285714,0.0877922077922078,0.08415584415584415,0.04103896103896104,0.11948051948051948,0.07272727272727272,0.04987012987012987,0.003116883116883117,0.015584415584415584,0.0851948051948052,0.03012987012987013,0.0638961038961039,0.01818181818181818,0.025454545454545455,0.024415584415584415,0.014545454545454545,0.005714285714285714,0.01922077922077922,0.019740259740259742,0.0025974025974025974,0.0,0.0005194805194805195,0.0,473,4.069767441860465,22.523809523809526,270.9984415584417
John,1.0,0.0,14.0,3.0,2.0,12.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,2.0,0.0,7.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015353121801432957,0.06448311156601842,0.044012282497441144,0.06653019447287616,0.0931422722620266,0.08393039918116683,0.027635619242579325,0.11156601842374617,0.07983623336745138,0.032753326509723645,0.009211873080859774,0.017400204708290685,0.09109518935516889,0.0255885363357216,0.08085977482088025,0.02047082906857728,0.0255885363357216,0.012282497441146366,0.01023541453428864,0.0030706243602865915,0.032753326509723645,0.0040941658137154556,0.0020470829068577278,0.0020470829068577278,0.0,0.0,229,4.2663755458515285,22.7,116.95598771750255
Paul,11.0,3.0,7.0,4.0,4.0,32.0,19.0,3.0,6.0,3.0,1.0,2.0,0.0,4.0,3.0,1.0,10.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,3.0,14.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,3.0,5.0,8.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02560819462227913,0.0793854033290653,0.03649167733674776,0.07554417413572344,0.09090909090909091,0.05953905249679898,0.03201024327784891,0.1203585147247119,0.0499359795134443,0.04865556978233035,0.0076824583866837385,0.007042253521126761,0.10371318822023047,0.027528809218950064,0.07810499359795134,0.03777208706786172,0.016645326504481434,0.017285531370038413,0.02496798975672215,0.007042253521126761,0.03201024327784891,0.0147247119078105,0.005121638924455826,0.0,0.0006402048655569782,0.0006402048655569782,362,4.314917127071824,18.1,228.99935979513447
Unknown(Hebrews),0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022304832713754646,0.07434944237918216,0.01858736059479554,0.06691449814126393,0.09665427509293681,0.05947955390334572,0.04460966542750929,0.137546468401487,0.05947955390334572,0.048327137546468404,0.0,0.007434944237918215,0.13011152416356878,0.022304832713754646,0.08550185873605948,0.022304832713754646,0.03717472118959108,0.007434944237918215,0.007434944237918215,0.011152416356877323,0.01486988847583643,0.01858736059479554,0.0037174721189591076,0.0,0.0,0.0,67,4.014925373134329,22.333333333333332,39.99628252788105
James,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030927835051546393,0.07216494845360824,0.05154639175257732,0.030927835051546393,0.061855670103092786,0.10309278350515463,0.09278350515463918,0.07216494845360824,0.061855670103092786,0.020618556701030927,0.0,0.010309278350515464,0.08247422680412371,0.010309278350515464,0.09278350515463918,0.030927835051546393,0.041237113402061855,0.010309278350515464,0.030927835051546393,0.020618556701030927,0.020618556701030927,0.030927835051546393,0.020618556701030927,0.0,0.0,0.0,26,3.730769230769231,26.0,16.999999999999996
Peter,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.1,0.0375,0.025,0.075,0.0875,0.0375,0.1375,0.0375,0.0625,0.0,0.025,0.125,0.025,0.05,0.025,0.0125,0.0,0.025,0.025,0.025,0.025,0.0125,0.0,0.0,0.0,20,4.0,20.0,12.0
Jude,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02702702702702703,0.05791505791505792,0.03088803088803089,0.0694980694980695,0.0888030888030888,0.06563706563706563,0.03474903474903475,0.11969111969111969,0.06563706563706563,0.03861003861003861,0.0,0.011583011583011582,0.12355212355212356,0.023166023166023165,0.06563706563706563,0.007722007722007722,0.015444015444015444,0.02702702702702703,0.03474903474903475,0.011583011583011582,0.04247104247104247,0.023166023166023165,0.015444015444015444,0.0,0.0,0.0,55,4.709090909090909,27.5,30.0
John(R),0.0,1.0,11.0,1.0,1.0,13.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379310344827,0.03017241379310345,0.04956896551724138,0.07974137931034483,0.10991379310344827,0.09267241379310345,0.032327586206896554,0.13577586206896552,0.07327586206896551,0.034482758620689655,0.0,0.0021551724137931034,0.08620689655172414,0.021551724137931036,0.05603448275862069,0.01939655172413793,0.021551724137931036,0.028017241379310345,0.004310344827586207,0.021551724137931036,0.015086206896551725,0.010775862068965518,0.00646551724137931,0.0,0.0,0.0,117,3.965811965811966,28.75,59.948275862068954
